,X,Y,Z,Activity
969,-0.84,3.51,9.32,Upstairs
970,-0.91,3.5,8.94,Upstairs
971,-0.89,3.35,9.44,Upstairs
972,-0.8,3.4,9.86,Upstairs
973,-0.96,3.29,9.99,Upstairs
974,-0.9,3.29,9.89,Upstairs
975,-0.95,3.46,9.68,Upstairs
976,-1.1,3.45,9.22,Upstairs
977,-1.11,3.6,8.94,Upstairs
978,-1.03,3.4,8.64,Upstairs
979,-1.16,3.54,9.12,Upstairs
980,-0.83,3.45,9.83,Upstairs
981,-0.9,3.58,9.21,Upstairs
982,-0.79,3.5,9.08,Upstairs
983,-1.38,3.76,8.94,Upstairs
984,-0.92,3.61,8.88,Upstairs
985,-1.04,3.63,9.03,Upstairs
986,-0.94,3.58,9.67,Upstairs
987,-1.64,3.66,9.23,Upstairs
988,-1.19,3.64,8.72,Upstairs
989,-1.23,3.69,9.06,Upstairs
990,-1.19,3.75,9.47,Upstairs
991,-1.47,3.66,9.53,Upstairs
992,-1.14,3.8,9.25,Upstairs
993,-0.93,3.83,8.96,Upstairs
994,-0.95,3.91,8.89,Upstairs
995,-0.99,3.71,9.19,Upstairs
996,-1.81,4.37,9.11,Upstairs
997,-1.33,4.23,8.76,Upstairs
998,-1.04,4.13,8.55,Upstairs
999,-1.28,4.23,8.57,Upstairs
1000,-1.58,4.4,8.91,Upstairs
1001,-1.13,4.17,9.18,Upstairs
1002,-1.39,4.5,9.1,Upstairs
1003,-1.86,4.66,8.67,Upstairs
1004,-1.72,4.58,8.44,Upstairs
1005,-1.75,4.58,8.38,Upstairs
1006,-1.25,4.49,8.83,Upstairs
1007,-1.63,4.87,9.05,Upstairs
1008,-1.81,4.76,8.94,Upstairs
1009,-1.72,4.84,8.81,Upstairs
1010,-1.51,4.87,8.38,Upstairs
1011,-1.27,4.81,7.98,Upstairs
1012,-2.29,5.18,7.79,Upstairs
1013,-2.04,4.99,8.21,Upstairs
1014,-1.93,5.07,8.4,Upstairs
1015,-1.88,5.16,7.63,Upstairs
1016,-1.73,5.2,7.21,Upstairs
1017,-2.01,5.19,7.67,Upstairs
1018,-1.91,5.02,8.58,Upstairs
1019,-1.64,5.0,8.44,Upstairs
1020,-1.9,5.03,7.71,Upstairs
1021,-2.02,4.95,7.76,Upstairs
1022,-1.83,4.86,8.32,Upstairs
1023,-1.67,4.85,8.91,Upstairs
1024,-1.6,4.74,9.19,Upstairs
1025,-1.62,4.66,9.16,Upstairs
1026,-1.76,4.6,8.72,Upstairs
1027,-1.89,4.5,8.51,Upstairs
1028,-1.77,4.54,8.67,Upstairs
1029,-1.85,4.52,8.62,Upstairs
1030,-1.81,4.39,8.47,Upstairs
1031,-1.65,4.36,8.73,Upstairs
1032,-1.64,4.43,8.87,Upstairs
1033,-1.69,4.4,8.75,Upstairs
1034,-1.55,4.48,8.28,Upstairs
1035,-1.62,4.32,7.9,Upstairs
1036,-1.75,3.68,8.36,Upstairs
1037,-0.89,3.41,8.96,Upstairs
1038,-0.44,3.47,9.06,Upstairs
1039,0.17,3.43,9.33,Upstairs
1040,-1.26,3.02,9.24,Upstairs
1041,-0.98,2.74,9.74,Upstairs
1042,-1.06,3.03,10.46,Upstairs
1043,-0.81,3.05,10.59,Upstairs
1044,-0.93,3.11,9.73,Upstairs
1045,-1.42,3.17,9.17,Upstairs
1046,-1.58,2.92,9.51,Upstairs
1047,-0.76,2.95,10.31,Upstairs
1048,-0.68,3.16,9.64,Upstairs
1049,-0.57,3.02,9.53,Upstairs
1050,-0.32,2.88,9.63,Upstairs
1051,-0.52,3.08,9.68,Upstairs
1052,-0.5,2.88,9.71,Upstairs
1053,-0.43,2.8,9.94,Upstairs
1054,-0.55,2.91,9.76,Upstairs
1055,-0.58,2.86,9.48,Upstairs
1056,-0.45,2.78,9.53,Upstairs
1057,-0.41,2.7,9.74,Upstairs
1058,-0.59,2.78,9.64,Upstairs
1059,-0.75,3.02,9.33,Upstairs
1060,-0.55,3.12,8.93,Upstairs
1061,-0.48,3.25,8.68,Upstairs
1062,-0.53,3.51,8.8,Upstairs
1063,-0.41,3.02,8.87,Upstairs
1064,-0.43,3.15,9.4,Upstairs
1065,-0.37,3.18,10.4,Upstairs
1066,-0.37,3.14,10.22,Upstairs
1067,-0.56,3.14,9.51,Upstairs
1068,-0.66,3.24,9.28,Upstairs
1069,-0.61,3.28,9.45,Upstairs
1070,-0.53,3.29,9.6,Upstairs
1071,-0.64,3.3,9.67,Upstairs
1072,-0.71,3.26,9.41,Upstairs
1073,-0.72,3.42,9.26,Upstairs
1074,-0.61,3.38,8.66,Upstairs
1075,-0.63,3.5,8.58,Upstairs
1076,-0.5,3.55,9.22,Upstairs
1077,-0.47,3.52,9.35,Upstairs
1078,-0.62,3.55,9.21,Upstairs
1079,-0.64,3.45,9.34,Upstairs
1080,-0.73,3.46,9.45,Upstairs
1081,-0.77,3.47,9.45,Upstairs
1082,-0.69,3.51,9.37,Upstairs
1083,-0.58,3.66,9.3,Upstairs
1084,-0.69,3.67,9.4,Upstairs
1085,-0.64,3.76,9.3,Upstairs
1086,-0.66,3.71,9.11,Upstairs
1087,-0.73,3.83,9.06,Upstairs
1088,-0.88,3.87,9.24,Upstairs
1089,-0.96,3.9,9.3,Upstairs
1090,-0.98,4.05,9.06,Upstairs
1091,-0.54,3.95,8.71,Upstairs
1092,-1.57,4.05,8.79,Upstairs
1093,-2.21,4.37,9.08,Upstairs
1094,-1.61,4.39,8.97,Upstairs
1095,-1.41,4.45,8.53,Upstairs
1096,-1.7,4.5,8.47,Upstairs
1097,-2.32,4.62,8.58,Upstairs
1098,-2.28,4.72,8.66,Upstairs
1099,-2.1,4.77,8.48,Upstairs
1100,-1.91,4.9,7.86,Upstairs
1101,-1.64,4.73,7.8,Upstairs
1102,-1.6,4.65,8.56,Upstairs
1103,-2.11,4.77,9.44,Upstairs
1104,-2.06,4.93,9.02,Upstairs
1105,-2.41,5.04,7.94,Upstairs
1106,-1.96,5.41,6.62,Upstairs
1107,-3.12,5.57,6.63,Upstairs
1108,-3.15,5.68,7.22,Upstairs
1109,-3.09,5.04,7.85,Upstairs
1110,-2.17,4.86,8.65,Upstairs
1111,-2.33,5.07,8.55,Upstairs
1112,-2.66,5.18,8.38,Upstairs
1113,-2.72,5.11,8.69,Upstairs
1114,-2.36,5.06,8.77,Upstairs
1115,-2.33,5.07,8.56,Upstairs
1116,-2.15,4.92,8.31,Upstairs
1117,-2.16,4.97,7.88,Upstairs
1118,-2.66,5.0,7.75,Upstairs
1119,-2.57,4.96,8.24,Upstairs
1120,-2.77,5.03,8.64,Upstairs
1121,-2.29,4.91,8.8,Upstairs
1122,-2.62,5.14,8.23,Upstairs
1123,-2.57,5.56,7.88,Upstairs
1124,-2.7,5.4,7.33,Upstairs
1125,-3.3,5.6,6.66,Upstairs
1126,-3.74,5.6,5.53,Upstairs
1127,-3.84,5.26,7.71,Upstairs
1128,-3.24,5.1,8.8,Upstairs
1129,-2.85,5.16,8.32,Upstairs
1130,-3.64,4.84,7.76,Upstairs
1131,-3.11,4.74,8.18,Upstairs
1132,-2.97,4.78,8.68,Upstairs
1133,-3.11,4.77,8.6,Upstairs
1134,-3.07,4.68,7.89,Upstairs
1135,-3.09,4.66,7.74,Upstairs
1136,-2.45,4.64,8.15,Upstairs
1137,-2.15,4.68,8.25,Upstairs
1138,-1.85,4.72,7.87,Upstairs
1139,-2.36,4.3,8.36,Upstairs
1140,-2.71,4.22,9.44,Upstairs
1141,-1.62,4.37,9.36,Upstairs
1142,-0.86,4.42,8.27,Upstairs
1143,-0.91,4.26,7.64,Upstairs
1144,-2.11,3.63,8.97,Upstairs
1145,-2.04,3.67,10.03,Upstairs
1146,-1.18,4.14,9.86,Upstairs
1147,-0.54,4.13,9.04,Upstairs
1148,-0.79,3.89,8.57,Upstairs
1149,-1.36,3.71,9.17,Upstairs
1150,-1.15,3.83,9.47,Upstairs
1151,-0.92,3.92,9.42,Upstairs
1152,-0.88,3.91,9.22,Upstairs
1153,-1.01,3.85,9.14,Upstairs
1154,-1.1,3.86,9.16,Upstairs
1155,-1.14,4.0,9.07,Upstairs
1156,-1.0,4.03,8.88,Upstairs
1157,-1.0,4.06,8.98,Upstairs
1158,-0.97,3.95,9.17,Upstairs
1159,-1.08,3.88,9.35,Upstairs
1160,-1.1,3.95,9.2,Upstairs
1161,-1.02,3.97,9.0,Upstairs
1162,-1.01,3.93,9.07,Upstairs
1163,-0.96,3.95,9.28,Upstairs
1164,-0.77,4.01,9.2,Upstairs
1165,-0.73,3.99,8.97,Upstairs
1166,-0.89,4.02,8.92,Upstairs
1167,-0.89,4.1,8.93,Upstairs
1168,-0.85,4.07,9.07,Upstairs
1169,-0.81,3.99,9.29,Upstairs
1170,-1.14,4.12,9.25,Upstairs
1171,-0.23,4.15,9.08,Upstairs
1172,-0.93,4.25,9.03,Upstairs
1173,-0.69,4.19,8.94,Upstairs
1174,-0.43,4.22,8.85,Upstairs
1175,-0.48,4.3,9.0,Upstairs
1176,-0.43,4.3,8.93,Upstairs
1177,-0.48,4.31,8.89,Upstairs
1178,-0.28,4.39,8.86,Upstairs
1179,-0.44,4.21,8.6,Upstairs
1180,-0.39,4.24,8.66,Upstairs
1181,-0.57,4.19,8.79,Upstairs
1182,-0.51,4.41,8.55,Upstairs
1183,-0.41,4.31,8.49,Upstairs
1184,-0.2,4.16,9.01,Upstairs
1185,-0.29,4.07,9.53,Upstairs
1186,-0.39,4.12,9.75,Upstairs
1187,-0.6,4.13,9.47,Upstairs
1188,-0.79,4.01,8.8,Upstairs
1189,-0.82,4.12,8.51,Upstairs
1190,-0.75,4.3,8.75,Upstairs
1191,-0.68,4.23,9.08,Upstairs
1192,-0.54,4.03,8.86,Upstairs
1193,-0.63,3.94,8.45,Upstairs
1194,-0.79,3.84,8.37,Upstairs
1195,-0.77,3.9,9.21,Upstairs
1196,-1.29,4.36,9.7,Upstairs
1197,-0.15,3.6,9.91,Upstairs
1198,0.09,3.51,10.14,Upstairs
1199,-0.51,3.86,9.51,Upstairs
1200,-0.79,3.84,9.02,Upstairs
1201,-0.72,3.84,9.04,Upstairs
1202,-0.42,3.89,9.04,Upstairs
1203,-0.34,4.01,8.84,Upstairs
1204,0.07,3.59,8.88,Upstairs
1205,-0.51,3.91,9.14,Upstairs
1206,-1.23,4.19,9.69,Upstairs
1207,-0.44,3.88,10.01,Upstairs
1208,-0.1,3.71,9.65,Upstairs
1209,-0.54,4.02,8.98,Upstairs
1210,-1.16,4.33,8.46,Upstairs
1211,-1.15,4.39,8.07,Upstairs
1212,-1.0,4.35,7.24,Upstairs
1213,-1.1,4.13,8.28,Upstairs
1214,-0.87,3.73,10.31,Upstairs
1215,-0.37,3.89,10.9,Upstairs
1216,-0.22,3.9,9.15,Upstairs
1217,-0.79,3.67,7.79,Upstairs
1218,-1.68,4.4,7.56,Upstairs
1219,-1.47,4.42,8.44,Upstairs
1220,-0.61,4.03,9.68,Upstairs
1221,-0.5,3.72,10.02,Upstairs
1222,-0.74,3.77,9.87,Upstairs
1223,-0.97,3.88,9.68,Upstairs
1224,-0.58,3.85,9.46,Upstairs
1225,-0.32,3.78,9.11,Upstairs
1226,-0.52,3.85,9.06,Upstairs
1227,-0.83,3.98,9.26,Upstairs
1228,-0.76,4.01,9.37,Upstairs
1229,-0.6,3.96,9.1,Upstairs
1230,-0.55,3.92,8.99,Upstairs
1231,-0.49,4.02,8.98,Upstairs
1232,-0.54,4.04,8.96,Upstairs
1233,-0.7,4.01,8.93,Upstairs
1234,-0.88,3.95,8.85,Upstairs
1235,-0.76,3.77,8.89,Upstairs
1236,0.72,2.52,9.02,Upstairs
1237,1.99,2.67,9.84,Upstairs
1238,-0.53,4.13,9.62,Upstairs
1239,-1.96,4.97,8.67,Upstairs
1240,-2.26,4.87,7.57,Upstairs
1241,-1.94,4.78,7.0,Upstairs
1242,-2.58,4.84,7.16,Upstairs
1243,-3.11,4.92,7.46,Upstairs
1244,-3.48,4.68,7.83,Upstairs
1245,-2.99,4.42,8.17,Upstairs
1246,-3.16,4.13,8.95,Upstairs
1247,-3.45,4.03,9.94,Upstairs
1248,-3.29,4.21,9.77,Upstairs
1249,-3.11,4.29,8.79,Upstairs
1250,-3.11,4.21,8.5,Upstairs
1251,-2.7,4.26,8.76,Upstairs
1252,-2.45,4.28,8.75,Upstairs
1253,-2.62,4.13,8.58,Upstairs
1254,-2.74,4.08,8.84,Upstairs
1255,-2.46,4.05,8.74,Upstairs
1256,-2.3,3.98,8.45,Upstairs
1257,-2.94,4.13,8.41,Upstairs
1258,-3.14,4.26,8.23,Upstairs
1259,-2.84,4.15,7.91,Upstairs
1260,-2.83,4.15,8.17,Upstairs
1261,-2.84,4.04,8.49,Upstairs
1262,-2.64,4.02,8.92,Upstairs
1263,-2.58,3.98,9.06,Upstairs
1264,-2.73,4.05,8.77,Upstairs
1265,-2.89,4.02,8.41,Upstairs
1266,-2.91,4.05,8.43,Upstairs
1267,-2.99,4.03,8.66,Upstairs
1268,-3.02,3.98,8.74,Upstairs
1269,-3.15,3.97,8.7,Upstairs
1270,-3.14,3.99,8.48,Upstairs
1271,-2.88,3.96,8.52,Upstairs
1272,-2.81,3.89,8.84,Upstairs
1273,-3.2,3.64,9.24,Upstairs
1274,-3.17,3.64,9.48,Upstairs
1275,-2.92,3.88,9.06,Upstairs
1276,-2.75,3.92,8.44,Upstairs
1277,-2.62,3.99,8.17,Upstairs
1278,-2.54,4.08,8.16,Upstairs
1279,-2.47,4.11,8.15,Upstairs
1280,-2.57,4.01,8.41,Upstairs
1281,-2.61,4.03,8.64,Upstairs
1282,-2.54,3.9,8.94,Upstairs
1283,-2.52,3.93,9.16,Upstairs
1284,-2.54,3.83,9.43,Upstairs
1285,-3.02,3.67,9.5,Upstairs
1286,-3.08,3.65,8.3,Upstairs
1287,-1.67,3.89,7.67,Upstairs
1288,-1.35,3.91,7.41,Upstairs
1289,-2.14,3.74,7.86,Upstairs
1290,-3.01,3.45,8.67,Upstairs
1291,-3.4,3.27,9.28,Upstairs
1292,-3.08,3.52,9.48,Upstairs
1293,-2.8,3.63,8.82,Upstairs
1294,-2.75,3.6,8.09,Upstairs
1295,-3.62,3.89,8.26,Upstairs
1296,-4.28,4.33,8.56,Upstairs
1297,-3.64,4.33,8.48,Upstairs
1298,-3.88,4.29,7.87,Upstairs
1299,-4.89,4.4,7.47,Upstairs
1300,-4.01,4.29,7.84,Upstairs
1301,-4.21,4.38,8.26,Upstairs
1302,-4.52,4.45,8.14,Upstairs
1303,-4.5,4.23,7.96,Upstairs
1304,-4.31,4.27,8.12,Upstairs
1305,-4.54,4.26,7.81,Upstairs
1306,-4.65,4.55,6.86,Upstairs
1307,-4.79,4.73,8.38,Upstairs
1308,-4.51,4.13,8.22,Upstairs
1309,-4.77,4.5,7.0,Upstairs
1310,-5.09,4.61,6.83,Upstairs
1311,-4.54,4.52,7.45,Upstairs
1312,-4.37,4.29,7.8,Upstairs
1313,-4.31,4.28,7.81,Upstairs
1314,-4.41,4.28,7.82,Upstairs
1315,-4.35,4.24,7.95,Upstairs
1316,-4.19,4.4,8.08,Upstairs
1317,-4.19,4.52,7.93,Upstairs
1318,-4.38,4.56,7.54,Upstairs
1319,-4.54,4.51,7.08,Upstairs
1320,-4.58,4.42,7.16,Upstairs
1321,-4.37,4.36,7.71,Upstairs
1322,-4.12,4.4,8.16,Upstairs
1323,-4.05,4.37,8.04,Upstairs
1324,-4.13,4.38,7.72,Upstairs
1325,-4.19,4.46,7.58,Upstairs
1326,-4.47,4.56,7.94,Upstairs
1327,-4.74,4.55,8.22,Upstairs
1328,-4.95,4.43,7.14,Upstairs
1329,-4.07,4.94,6.69,Upstairs
1330,-5.91,5.15,6.85,Upstairs
1331,-5.27,5.23,6.36,Upstairs
1332,-4.92,5.12,6.06,Upstairs
1333,-4.83,5.16,6.38,Upstairs
1334,-4.75,5.03,6.84,Upstairs
1335,-4.67,5.03,7.01,Upstairs
1336,-4.66,5.02,7.19,Upstairs
1337,-4.72,4.88,7.2,Upstairs
1338,-4.28,4.83,7.21,Upstairs
1339,-4.3,4.95,7.25,Upstairs
1340,-4.42,4.54,7.58,Upstairs
1341,-4.07,4.28,8.66,Upstairs
1342,-2.77,3.76,9.72,Upstairs
1343,-1.96,3.93,9.74,Upstairs
1344,-2.34,4.03,8.75,Upstairs
1345,-2.32,3.38,8.07,Upstairs
1346,-2.31,3.29,8.18,Upstairs
1347,-2.17,3.75,8.68,Upstairs
1348,-1.55,3.62,8.75,Upstairs
1349,-1.27,3.12,8.54,Upstairs
1350,-1.48,2.75,8.85,Upstairs
1351,-1.65,2.7,9.66,Upstairs
1352,-1.85,3.24,9.75,Upstairs
1353,-1.91,3.31,8.92,Upstairs
1354,-1.72,2.76,8.54,Upstairs
1355,-1.23,2.34,8.87,Upstairs
1356,-0.89,2.58,8.92,Upstairs
1357,-1.47,2.96,10.03,Upstairs
1358,-1.36,2.34,11.03,Upstairs
1359,-1.21,2.42,10.87,Upstairs
1360,-1.09,2.36,9.9,Upstairs
1361,-0.98,2.39,9.72,Upstairs
1362,0.0,2.57,10.65,Upstairs
1363,-1.23,2.05,10.74,Upstairs
1364,-1.97,2.68,10.05,Upstairs
1365,-1.77,3.06,9.35,Upstairs
1366,-0.97,3.06,9.05,Upstairs
1367,-1.42,2.97,8.87,Upstairs
1368,-2.71,3.15,8.64,Upstairs
1369,-2.49,3.59,8.49,Upstairs
1370,-1.65,2.91,8.9,Upstairs
1371,-0.24,2.71,9.3,Upstairs
1372,-0.54,3.04,8.85,Upstairs
1373,-1.56,3.07,8.75,Upstairs
1374,-1.3,2.71,9.35,Upstairs
1375,-1.03,2.71,9.87,Upstairs
1376,-0.61,2.22,10.01,Upstairs
1377,-0.05,1.96,9.77,Upstairs
1378,-1.14,2.11,9.8,Upstairs
1379,-1.79,2.58,9.96,Upstairs
1380,-1.83,2.71,9.76,Upstairs
1381,-2.08,2.75,9.21,Upstairs
1382,-1.63,2.75,8.76,Upstairs
1383,-1.08,2.71,8.69,Upstairs
1384,-1.15,2.86,9.32,Upstairs
1385,-1.09,2.28,9.8,Upstairs
1386,-1.01,2.76,9.91,Upstairs
1387,-1.11,2.61,9.32,Upstairs
1388,-1.45,2.71,9.05,Upstairs
1389,-1.35,2.56,9.09,Upstairs
1390,-1.85,3.01,9.42,Upstairs
1391,-1.84,2.88,9.32,Upstairs
1392,-1.4,2.74,9.38,Upstairs
1393,-1.11,2.72,9.57,Upstairs
1394,-0.96,2.57,9.58,Upstairs
1395,-1.03,2.64,9.57,Upstairs
1396,-1.02,2.59,9.34,Upstairs
1397,-1.0,2.51,9.51,Upstairs
1398,-1.2,2.66,9.86,Upstairs
1399,-1.22,2.65,9.09,Upstairs
1400,-1.09,2.8,9.09,Upstairs
1401,-0.93,2.8,9.55,Upstairs
1402,-1.25,2.64,9.97,Upstairs
1403,-1.63,2.6,10.33,Upstairs
1404,-1.83,2.7,10.28,Upstairs
1405,-1.64,2.7,10.27,Upstairs
1406,-1.5,2.77,9.61,Upstairs
1407,-1.43,3.06,9.17,Upstairs
1408,-1.42,3.22,8.95,Upstairs
1409,-1.34,3.24,9.09,Upstairs
1410,-1.32,3.15,9.37,Upstairs
1411,-1.08,3.1,9.54,Upstairs
1412,-0.95,3.17,9.6,Upstairs
1413,-0.57,3.18,9.17,Upstairs
1414,-0.16,3.04,8.65,Upstairs
1415,0.29,3.06,8.49,Upstairs
1416,0.72,2.67,8.94,Upstairs
1417,1.07,2.31,9.79,Upstairs
1418,0.95,1.94,10.44,Upstairs
1419,0.45,2.1,10.28,Upstairs
1420,0.63,2.07,9.67,Upstairs
1421,0.6,1.97,9.11,Upstairs
1422,-0.46,2.43,8.8,Upstairs
1423,-0.48,2.26,9.32,Upstairs
1424,0.02,1.99,9.77,Upstairs
1425,-0.16,2.09,9.55,Upstairs
1426,-0.63,2.0,9.78,Upstairs
1427,-1.22,2.17,9.95,Upstairs
1428,-1.35,2.26,10.03,Upstairs
1429,-0.83,2.18,9.96,Upstairs
1430,-0.65,2.39,9.87,Upstairs
1431,-0.92,2.62,9.82,Upstairs
1432,-0.88,2.49,9.9,Upstairs
1433,-0.76,2.37,9.34,Upstairs
1434,-0.84,2.76,8.47,Upstairs
1435,-0.8,2.86,8.54,Upstairs
1436,-1.2,2.75,9.63,Upstairs
1437,-2.87,3.08,10.87,Upstairs
1438,-3.6,3.37,10.5,Upstairs
1439,-2.7,3.17,10.1,Upstairs
1440,-1.98,3.01,8.76,Upstairs
1441,-2.27,3.34,9.83,Upstairs
1442,-2.3,3.68,10.36,Upstairs
1443,-2.65,3.63,9.57,Upstairs
1444,-3.16,4.11,8.35,Upstairs
1445,-2.61,4.26,7.66,Upstairs
1446,-2.03,4.31,7.08,Upstairs
1447,-1.55,4.07,7.92,Upstairs
1448,-2.72,3.71,8.84,Upstairs
1449,-3.14,3.61,9.6,Upstairs
1450,-2.14,3.51,8.44,Upstairs
1451,-1.7,3.95,7.45,Upstairs
1452,-2.01,4.17,7.69,Upstairs
1453,-2.44,3.86,8.0,Upstairs
1454,-2.55,3.77,8.49,Upstairs
1455,-2.09,3.74,8.7,Upstairs
1456,-2.03,3.71,8.67,Upstairs
1457,-2.42,3.5,8.79,Upstairs
1458,-2.42,3.62,8.87,Upstairs
1459,-1.96,3.46,9.95,Upstairs
1460,-0.92,3.4,10.02,Upstairs
1461,-0.17,3.33,9.26,Upstairs
1462,-0.66,2.77,8.73,Upstairs
1463,-0.74,2.84,9.73,Upstairs
1464,-0.46,2.29,10.64,Upstairs
1465,-0.86,2.35,10.65,Upstairs
1466,-0.84,2.38,9.94,Upstairs
1467,-0.61,2.39,9.2,Upstairs
1468,-0.49,1.95,9.5,Upstairs
1469,-0.9,2.67,9.77,Upstairs
1470,-1.18,2.36,9.28,Upstairs
1471,-1.18,2.58,9.4,Upstairs
1472,-0.61,2.39,9.3,Upstairs
1473,-0.81,2.37,9.12,Upstairs
1474,-0.75,2.61,9.26,Upstairs
1475,-0.68,2.5,9.51,Upstairs
1476,-1.03,2.33,9.43,Upstairs
1477,-1.18,2.17,9.23,Upstairs
1478,-1.28,1.97,9.11,Upstairs
1479,-1.21,2.26,9.16,Upstairs
1480,-1.0,2.52,9.44,Upstairs
1481,-1.02,2.64,9.9,Upstairs
1482,-1.06,2.2,9.28,Upstairs
1483,-1.07,2.14,9.62,Upstairs
1484,-1.19,2.62,10.09,Upstairs
1485,-0.28,2.46,9.6,Upstairs
1486,-0.07,2.84,9.0,Upstairs
1487,-0.95,2.72,9.72,Upstairs
1488,-1.2,2.96,10.18,Upstairs
1489,-0.23,2.76,10.31,Upstairs
1490,-0.69,2.71,9.55,Upstairs
1491,-0.9,2.58,8.71,Upstairs
1492,-0.78,2.57,9.08,Upstairs
1493,-0.78,2.78,9.67,Upstairs
1494,-0.57,2.68,9.17,Upstairs
1495,-0.81,2.56,9.08,Upstairs
1496,-0.96,2.43,9.79,Upstairs
1497,-1.03,2.24,10.27,Upstairs
1498,-1.03,2.14,10.49,Upstairs
1499,-0.74,2.35,10.23,Upstairs
1500,-0.53,2.43,9.63,Upstairs
1501,-0.54,2.62,9.15,Upstairs
1502,-0.13,2.88,8.92,Upstairs
1503,-0.3,2.37,9.5,Upstairs
1504,-0.71,2.51,9.94,Upstairs
1505,-0.87,2.59,9.82,Upstairs
1506,-0.75,2.51,9.06,Upstairs
1507,-0.56,2.78,8.81,Upstairs
1508,-0.56,2.61,9.87,Upstairs
1509,-0.59,2.43,9.59,Upstairs
1510,-0.76,2.31,10.21,Upstairs
1511,-0.77,2.41,10.01,Upstairs
1512,-0.73,2.5,9.62,Upstairs
1513,-0.7,2.52,9.45,Upstairs
1514,-0.82,2.58,9.38,Upstairs
1515,-0.79,2.63,9.41,Upstairs
1516,-0.76,2.59,9.5,Upstairs
1517,-0.75,2.58,9.44,Upstairs
1518,-0.7,2.65,9.48,Upstairs
1519,-0.7,2.7,9.55,Upstairs
1520,-0.81,2.73,9.54,Upstairs
1521,-0.85,2.6,9.36,Upstairs
1522,-0.8,2.66,9.26,Upstairs
1523,-0.88,2.76,9.21,Upstairs
1524,-0.81,2.7,9.15,Upstairs
1525,-0.82,2.6,9.27,Upstairs
1526,-0.85,2.63,9.52,Upstairs
1527,-0.9,2.69,9.7,Upstairs
1528,-0.88,2.64,9.64,Upstairs
1529,-0.9,2.66,9.62,Upstairs
1530,-0.93,2.69,9.78,Upstairs
1531,-0.91,2.8,9.59,Upstairs
1532,-0.92,2.78,9.32,Upstairs
1533,-0.82,2.82,9.42,Upstairs
1534,-0.88,2.87,9.6,Upstairs
1535,-0.89,2.83,9.74,Upstairs
1536,-0.85,2.81,9.76,Upstairs
1537,-0.79,2.86,9.56,Upstairs
1538,-0.69,2.76,9.34,Upstairs
1539,-0.83,2.69,9.41,Upstairs
1540,-0.85,2.67,9.52,Upstairs
1541,-0.84,2.67,9.5,Upstairs
1542,-0.78,2.65,9.36,Upstairs
1543,-0.87,2.6,9.32,Upstairs
1544,-0.88,2.58,9.38,Upstairs
1545,-0.93,2.52,9.51,Upstairs
1546,-0.98,2.57,9.44,Upstairs
1547,-0.86,2.57,9.36,Upstairs
1548,-0.81,2.63,9.3,Upstairs
1549,-0.8,2.59,9.27,Upstairs
1550,-0.9,2.53,9.4,Upstairs
1551,-0.94,2.54,9.53,Upstairs
1552,-0.86,2.56,9.53,Upstairs
1553,-0.83,2.56,9.48,Upstairs
1554,-0.83,2.59,9.53,Upstairs
1555,-0.82,2.56,9.78,Upstairs
1556,-0.79,2.52,9.95,Upstairs
1557,-0.73,2.61,9.96,Upstairs
1558,-0.64,2.57,9.86,Upstairs
1559,-0.6,2.56,9.53,Upstairs
1560,-0.55,2.55,9.42,Upstairs
1561,-0.49,2.53,9.6,Upstairs
1562,-0.58,2.46,9.75,Upstairs
1563,-0.69,2.41,9.77,Upstairs
1564,-0.7,2.42,9.91,Upstairs
1565,-0.42,2.56,10.09,Upstairs
1566,-0.34,2.68,10.02,Upstairs
1567,-0.22,2.66,9.73,Upstairs
1568,-0.09,2.73,9.44,Upstairs
1569,-0.04,2.91,9.51,Upstairs
1570,0.09,2.92,9.46,Upstairs
1571,0.09,2.98,9.39,Upstairs
1572,0.21,3.08,9.37,Upstairs
1573,0.38,3.09,9.28,Upstairs
1574,0.38,3.15,8.97,Upstairs
1575,0.07,3.11,8.49,Upstairs
1576,0.09,3.22,7.7,Upstairs
1577,0.16,3.14,7.34,Upstairs
1578,0.34,3.08,7.81,Upstairs
1579,0.65,3.06,8.6,Upstairs
1580,1.03,3.06,9.24,Upstairs
1581,1.5,3.08,9.47,Upstairs
1582,1.79,3.01,9.51,Upstairs
1583,1.96,3.04,9.5,Upstairs
1584,2.01,3.09,9.37,Upstairs
1585,2.1,3.26,9.21,Upstairs
1586,2.91,3.27,9.19,Upstairs
1587,2.48,3.23,9.21,Upstairs
1588,2.33,3.18,9.56,Upstairs
1589,1.73,2.86,10.3,Upstairs
1590,1.35,2.86,10.96,Upstairs
1591,1.4,3.1,11.17,Upstairs
1592,1.33,3.4,11.07,Upstairs
1593,1.0,3.4,10.78,Upstairs
1594,0.57,3.25,10.35,Upstairs
1595,0.7,3.14,9.94,Upstairs
1596,1.03,3.15,9.6,Upstairs
1597,1.13,3.11,9.45,Upstairs
1598,0.92,3.11,9.12,Upstairs
1599,0.89,3.18,8.77,Upstairs
1600,0.85,3.25,8.67,Upstairs
1601,0.67,3.31,9.14,Upstairs
1602,0.46,3.4,9.75,Upstairs
1603,0.21,3.32,9.96,Upstairs
1604,0.2,3.2,9.87,Upstairs
1605,0.34,3.17,9.8,Upstairs
1606,0.4,3.13,9.82,Upstairs
1607,0.46,3.14,9.7,Upstairs
