,X,Y,Z,Activity
3374,3.15,-9.3,-0.81,Standing
3375,3.13,-9.31,-0.82,Standing
3376,3.12,-9.29,-0.85,Standing
3377,3.16,-9.28,-0.86,Standing
3378,3.18,-9.29,-0.84,Standing
3379,3.18,-9.3,-0.81,Standing
3380,3.17,-9.3,-0.79,Standing
3381,3.17,-9.28,-0.81,Standing
3382,3.19,-9.27,-0.83,Standing
3383,3.19,-9.28,-0.82,Standing
3384,3.19,-9.28,-0.8,Standing
3385,3.16,-9.3,-0.81,Standing
3386,3.16,-9.29,-0.81,Standing
3387,3.16,-9.3,-0.8,Standing
3388,3.15,-9.28,-0.81,Standing
3389,3.14,-9.27,-0.84,Standing
3390,3.16,-9.29,-0.86,Standing
3391,3.19,-9.33,-0.84,Standing
3392,3.18,-9.28,-0.81,Standing
3393,3.15,-9.25,-0.77,Standing
3394,3.14,-9.28,-0.79,Standing
3395,3.15,-9.3,-0.85,Standing
3396,3.21,-9.29,-0.86,Standing
3397,3.22,-9.27,-0.84,Standing
3398,3.21,-9.29,-0.81,Standing
3399,3.17,-9.33,-0.81,Standing
3400,3.15,-9.32,-0.82,Standing
3401,3.14,-9.28,-0.84,Standing
3402,3.15,-9.27,-0.83,Standing
3403,3.18,-9.28,-0.79,Standing
3404,3.18,-9.31,-0.77,Standing
3405,3.15,-9.29,-0.77,Standing
3406,3.12,-9.29,-0.8,Standing
3407,3.14,-9.29,-0.82,Standing
3408,3.16,-9.3,-0.79,Standing
3409,3.16,-9.31,-0.77,Standing
3410,3.14,-9.3,-0.79,Standing
3411,3.13,-9.3,-0.82,Standing
3412,3.14,-9.3,-0.85,Standing
3413,3.17,-9.29,-0.83,Standing
3414,3.19,-9.28,-0.8,Standing
3415,3.2,-9.27,-0.78,Standing
3416,3.2,-9.29,-0.78,Standing
3417,3.18,-9.29,-0.8,Standing
3418,3.17,-9.28,-0.81,Standing
3419,3.17,-9.27,-0.81,Standing
3420,3.17,-9.27,-0.8,Standing
3421,3.17,-9.28,-0.8,Standing
3422,3.18,-9.28,-0.79,Standing
3423,3.21,-9.31,-0.79,Standing
3424,3.18,-9.3,-0.8,Standing
3425,3.15,-9.28,-0.8,Standing
3426,3.14,-9.3,-0.8,Standing
3427,3.16,-9.33,-0.79,Standing
3428,3.18,-9.3,-0.81,Standing
3429,3.17,-9.25,-0.82,Standing
3430,3.17,-9.26,-0.8,Standing
3431,3.16,-9.29,-0.78,Standing
3432,3.17,-9.29,-0.78,Standing
3433,3.22,-9.27,-0.79,Standing
3434,3.26,-9.27,-0.82,Standing
3435,3.25,-9.3,-0.81,Standing
3436,3.17,-9.32,-0.79,Standing
3437,3.12,-9.29,-0.8,Standing
3438,3.1,-9.28,-0.78,Standing
3439,3.14,-9.29,-0.79,Standing
3440,3.18,-9.28,-0.79,Standing
3441,3.17,-9.28,-0.77,Standing
3442,3.13,-9.3,-0.79,Standing
3443,3.13,-9.31,-0.82,Standing
3444,3.15,-9.3,-0.82,Standing
3445,3.17,-9.29,-0.78,Standing
3446,3.19,-9.27,-0.77,Standing
3447,3.21,-9.27,-0.78,Standing
3448,3.21,-9.27,-0.8,Standing
3449,3.2,-9.3,-0.8,Standing
3450,3.18,-9.32,-0.78,Standing
3451,3.14,-9.31,-0.78,Standing
3452,3.13,-9.27,-0.79,Standing
3453,3.15,-9.29,-0.78,Standing
3454,3.18,-9.29,-0.78,Standing
3455,3.19,-9.28,-0.77,Standing
3456,3.2,-9.29,-0.74,Standing
3457,3.15,-9.32,-0.72,Standing
3458,3.1,-9.32,-0.77,Standing
3459,3.12,-9.3,-0.83,Standing
3460,3.18,-9.28,-0.84,Standing
3461,3.21,-9.27,-0.8,Standing
3462,3.18,-9.32,-0.77,Standing
3463,3.13,-9.34,-0.76,Standing
3464,3.13,-9.33,-0.78,Standing
3465,3.14,-9.3,-0.75,Standing
3466,3.16,-9.3,-0.74,Standing
3467,3.11,-9.28,-0.73,Standing
3468,3.1,-9.3,-0.78,Standing
3469,3.16,-9.3,-0.82,Standing
3470,3.22,-9.3,-0.82,Standing
3471,3.24,-9.29,-0.8,Standing
3472,3.23,-9.28,-0.78,Standing
3473,3.19,-9.27,-0.78,Standing
3474,3.18,-9.28,-0.79,Standing
3475,3.17,-9.28,-0.78,Standing
3476,3.17,-9.28,-0.76,Standing
3477,3.17,-9.3,-0.74,Standing
3478,3.14,-9.31,-0.74,Standing
3479,3.11,-9.29,-0.77,Standing
3480,3.11,-9.31,-0.79,Standing
3481,3.12,-9.33,-0.83,Standing
3482,3.12,-9.33,-0.85,Standing
3483,3.12,-9.33,-0.87,Standing
3484,3.12,-9.31,-0.85,Standing
3485,3.15,-9.26,-0.83,Standing
3486,3.23,-9.25,-0.78,Standing
3487,3.27,-9.27,-0.75,Standing
3488,3.27,-9.27,-0.75,Standing
3489,3.23,-9.26,-0.79,Standing
3490,3.2,-9.27,-0.84,Standing
3491,3.17,-9.27,-0.85,Standing
3492,3.16,-9.3,-0.83,Standing
3493,3.13,-9.31,-0.79,Standing
3494,3.09,-9.3,-0.79,Standing
3495,3.12,-9.27,-0.81,Standing
3496,3.15,-9.28,-0.84,Standing
3497,3.18,-9.3,-0.83,Standing
3498,3.17,-9.29,-0.81,Standing
3499,3.18,-9.28,-0.81,Standing
3500,3.21,-9.32,-0.81,Standing
3501,3.19,-9.33,-0.81,Standing
3502,3.14,-9.28,-0.81,Standing
3503,3.12,-9.25,-0.83,Standing
3504,3.11,-9.25,-0.86,Standing
3505,3.19,-9.26,-0.85,Standing
3506,3.26,-9.29,-0.82,Standing
3507,3.25,-9.3,-0.78,Standing
3508,3.19,-9.31,-0.79,Standing
3509,3.13,-9.32,-0.83,Standing
3510,3.11,-9.3,-0.86,Standing
3511,3.11,-9.27,-0.86,Standing
3512,3.14,-9.29,-0.84,Standing
3513,3.17,-9.31,-0.79,Standing
3514,3.18,-9.31,-0.76,Standing
3515,3.16,-9.29,-0.77,Standing
3516,3.15,-9.28,-0.81,Standing
3517,3.18,-9.27,-0.83,Standing
3518,3.21,-9.28,-0.8,Standing
3519,3.19,-9.29,-0.78,Standing
3520,3.16,-9.28,-0.79,Standing
3521,3.15,-9.28,-0.81,Standing
3522,3.17,-9.29,-0.81,Standing
3523,3.17,-9.31,-0.8,Standing
3524,3.17,-9.28,-0.8,Standing
3525,3.18,-9.27,-0.82,Standing
3526,3.18,-9.28,-0.82,Standing
3527,3.18,-9.27,-0.82,Standing
3528,3.18,-9.29,-0.81,Standing
3529,3.19,-9.29,-0.79,Standing
3530,3.18,-9.28,-0.81,Standing
3531,3.18,-9.28,-0.82,Standing
3532,3.19,-9.28,-0.82,Standing
3533,3.19,-9.28,-0.81,Standing
3534,3.19,-9.28,-0.8,Standing
3535,3.18,-9.27,-0.81,Standing
3536,3.2,-9.28,-0.83,Standing
3537,3.21,-9.3,-0.83,Standing
3538,3.18,-9.29,-0.82,Standing
3539,3.15,-9.26,-0.8,Standing
3540,3.14,-9.27,-0.8,Standing
3541,3.18,-9.27,-0.84,Standing
3542,3.24,-9.28,-0.85,Standing
3543,3.25,-9.27,-0.83,Standing
3544,3.21,-9.3,-0.81,Standing
3545,3.17,-9.31,-0.81,Standing
3546,3.17,-9.29,-0.84,Standing
3547,3.18,-9.25,-0.85,Standing
3548,3.18,-9.26,-0.82,Standing
3549,3.18,-9.28,-0.8,Standing
3550,3.2,-9.29,-0.79,Standing
3551,3.19,-9.28,-0.8,Standing
3552,3.17,-9.27,-0.84,Standing
3553,3.19,-9.27,-0.84,Standing
3554,3.21,-9.27,-0.8,Standing
3555,3.22,-9.27,-0.78,Standing
3556,3.2,-9.28,-0.81,Standing
3557,3.18,-9.29,-0.83,Standing
3558,3.2,-9.29,-0.86,Standing
3559,3.21,-9.29,-0.84,Standing
3560,3.19,-9.28,-0.81,Standing
3561,3.17,-9.27,-0.79,Standing
3562,3.18,-9.27,-0.82,Standing
3563,3.23,-9.27,-0.86,Standing
3564,3.25,-9.26,-0.87,Standing
3565,3.25,-9.27,-0.86,Standing
3566,3.23,-9.27,-0.82,Standing
3567,3.23,-9.27,-0.81,Standing
3568,3.24,-9.27,-0.81,Standing
3569,3.21,-9.27,-0.79,Standing
3570,3.2,-9.29,-0.8,Standing
3571,3.18,-9.27,-0.81,Standing
3572,3.18,-9.26,-0.84,Standing
3573,3.21,-9.28,-0.85,Standing
3574,3.23,-9.31,-0.84,Standing
3575,3.22,-9.29,-0.82,Standing
3576,3.2,-9.25,-0.82,Standing
3577,3.19,-9.25,-0.85,Standing
3578,3.23,-9.27,-0.87,Standing
3579,3.28,-9.27,-0.84,Standing
3580,3.29,-9.27,-0.78,Standing
3581,3.24,-9.27,-0.78,Standing
3582,3.2,-9.28,-0.81,Standing
3583,3.21,-9.27,-0.87,Standing
3584,3.23,-9.26,-0.86,Standing
3585,3.23,-9.26,-0.82,Standing
3586,3.23,-9.27,-0.78,Standing
3587,3.21,-9.27,-0.78,Standing
3588,3.19,-9.26,-0.83,Standing
3589,3.2,-9.25,-0.87,Standing
3590,3.24,-9.27,-0.86,Standing
3591,3.24,-9.27,-0.83,Standing
3592,3.21,-9.28,-0.83,Standing
3593,3.21,-9.28,-0.85,Standing
3594,3.21,-9.27,-0.86,Standing
3595,3.23,-9.26,-0.81,Standing
3596,3.23,-9.27,-0.79,Standing
3597,3.24,-9.27,-0.8,Standing
3598,3.25,-9.27,-0.83,Standing
3599,3.24,-9.26,-0.86,Standing
3600,3.24,-9.25,-0.88,Standing
3601,3.24,-9.26,-0.86,Standing
3602,3.24,-9.27,-0.84,Standing
3603,3.22,-9.27,-0.84,Standing
3604,3.21,-9.26,-0.85,Standing
3605,3.22,-9.26,-0.87,Standing
3606,3.23,-9.25,-0.87,Standing
3607,3.19,-9.25,-0.86,Standing
3608,3.21,-9.27,-0.85,Standing
3609,3.25,-9.29,-0.85,Standing
3610,3.26,-9.28,-0.84,Standing
3611,3.22,-9.24,-0.85,Standing
3612,3.2,-9.23,-0.84,Standing
3613,3.22,-9.25,-0.84,Standing
3614,3.24,-9.24,-0.85,Standing
3615,3.28,-9.26,-0.86,Standing
3616,3.26,-9.28,-0.86,Standing
3617,3.21,-9.29,-0.88,Standing
3618,3.21,-9.28,-0.89,Standing
3619,3.21,-9.28,-0.87,Standing
3620,3.22,-9.28,-0.86,Standing
3621,3.21,-9.27,-0.87,Standing
3622,3.22,-9.26,-0.87,Standing
3623,3.24,-9.25,-0.86,Standing
3624,3.23,-9.25,-0.83,Standing
3625,3.23,-9.26,-0.84,Standing
3626,3.24,-9.26,-0.86,Standing
3627,3.28,-9.23,-0.87,Standing
3628,3.29,-9.25,-0.85,Standing
3629,3.25,-9.26,-0.85,Standing
3630,3.23,-9.29,-0.87,Standing
3631,3.21,-9.29,-0.88,Standing
3632,3.17,-9.27,-0.87,Standing
3633,3.19,-9.25,-0.85,Standing
3634,3.23,-9.25,-0.82,Standing
3635,3.25,-9.27,-0.83,Standing
3636,3.24,-9.28,-0.84,Standing
3637,3.21,-9.29,-0.85,Standing
3638,3.18,-9.23,-0.87,Standing
3639,3.24,-9.25,-0.87,Standing
3640,3.27,-9.29,-0.84,Standing
3641,3.24,-9.27,-0.82,Standing
3642,3.21,-9.26,-0.83,Standing
3643,3.21,-9.27,-0.86,Standing
3644,3.22,-9.27,-0.87,Standing
3645,3.24,-9.27,-0.84,Standing
3646,3.23,-9.27,-0.8,Standing
3647,3.22,-9.27,-0.79,Standing
3648,3.21,-9.26,-0.85,Standing
3649,3.24,-9.22,-0.89,Standing
3650,3.3,-9.26,-0.87,Standing
3651,3.28,-9.28,-0.83,Standing
3652,3.22,-9.3,-0.83,Standing
3653,3.19,-9.3,-0.85,Standing
3654,3.18,-9.26,-0.87,Standing
3655,3.2,-9.24,-0.87,Standing
3656,3.22,-9.25,-0.87,Standing
3657,3.24,-9.28,-0.82,Standing
3658,3.22,-9.27,-0.79,Standing
3659,3.22,-9.24,-0.78,Standing
3660,3.22,-9.22,-0.87,Standing
3661,3.23,-9.24,-0.86,Standing
3662,3.21,-9.27,-0.82,Standing
3663,3.21,-9.31,-0.9,Standing
3664,3.32,-9.27,-0.79,Standing
3665,3.14,-9.24,-0.87,Standing
3666,3.25,-9.27,-0.86,Standing
3667,3.29,-9.27,-0.84,Standing
3668,3.23,-9.25,-0.87,Standing
3669,3.28,-9.25,-0.88,Standing
3670,3.23,-9.28,-0.81,Standing
3671,3.21,-9.28,-0.84,Standing
3672,3.23,-9.27,-0.83,Standing
3673,3.2,-9.29,-0.86,Standing
3674,3.31,-9.27,-0.84,Standing
3675,3.21,-9.25,-0.93,Standing
3676,3.29,-9.23,-0.8,Standing
3677,3.28,-9.27,-0.84,Standing
3678,3.22,-9.27,-0.83,Standing
3679,3.22,-9.26,-0.92,Standing
3680,3.24,-9.27,-0.84,Standing
3681,3.24,-9.27,-0.87,Standing
3682,3.19,-9.25,-0.86,Standing
3683,3.3,-9.26,-0.89,Standing
3684,3.26,-9.26,-0.92,Standing
3685,3.21,-9.25,-0.83,Standing
3686,3.25,-9.26,-0.86,Standing
3687,3.28,-9.25,-0.87,Standing
3688,3.24,-9.25,-0.89,Standing
3689,3.17,-9.25,-0.9,Standing
3690,3.2,-9.23,-0.92,Standing
3691,3.35,-9.26,-0.9,Standing
3692,3.16,-9.27,-0.95,Standing
3693,3.2,-9.26,-0.9,Standing
3694,3.3,-9.24,-0.9,Standing
3695,3.25,-9.25,-0.92,Standing
3696,3.23,-9.24,-0.92,Standing
3697,3.26,-9.24,-0.9,Standing
3698,3.27,-9.27,-0.91,Standing
3699,3.26,-9.25,-0.87,Standing
3700,3.14,-9.31,-0.87,Standing
3701,3.22,-9.27,-0.93,Standing
3702,3.34,-9.22,-0.88,Standing
3703,3.17,-9.25,-0.89,Standing
3704,3.19,-9.26,-0.9,Standing
3705,3.29,-9.26,-0.89,Standing
3706,3.18,-9.24,-0.92,Standing
3707,3.25,-9.24,-0.85,Standing
3708,3.3,-9.27,-0.87,Standing
3709,3.22,-9.24,-0.92,Standing
3710,3.27,-9.24,-0.87,Standing
3711,3.25,-9.26,-0.86,Standing
3712,3.25,-9.27,-0.92,Standing
3713,3.23,-9.26,-0.91,Standing
3714,3.22,-9.26,-0.86,Standing
3715,3.25,-9.3,-0.81,Standing
3716,3.21,-9.26,-0.91,Standing
3717,3.24,-9.26,-0.92,Standing
3718,3.21,-9.25,-0.86,Standing
3719,3.23,-9.26,-0.87,Standing
3720,3.2,-9.28,-0.92,Standing
3721,3.24,-9.23,-0.86,Standing
3722,3.27,-9.26,-0.96,Standing
3723,3.16,-9.24,-0.83,Standing
3724,3.24,-9.25,-0.93,Standing
3725,3.33,-9.21,-0.84,Standing
3726,3.23,-9.29,-0.9,Standing
3727,3.17,-9.27,-0.86,Standing
3728,3.28,-9.23,-0.9,Standing
3729,3.32,-9.24,-0.94,Standing
3730,3.23,-9.24,-0.84,Standing
3731,3.28,-9.26,-0.93,Standing
3732,3.27,-9.25,-0.92,Standing
3733,3.23,-9.22,-0.83,Standing
3734,3.27,-9.27,-0.91,Standing
3735,3.27,-9.26,-0.88,Standing
3736,3.26,-9.24,-0.9,Standing
3737,3.28,-9.23,-0.91,Standing
3738,3.37,-9.22,-0.96,Standing
3739,3.28,-9.25,-0.87,Standing
3740,3.27,-9.26,-0.92,Standing
3741,3.29,-9.27,-0.91,Standing
3742,3.22,-9.27,-0.83,Standing
3743,3.2,-9.2,-0.83,Standing
3744,3.23,-9.28,-0.98,Standing
3745,3.26,-9.27,-0.93,Standing
3746,3.26,-9.25,-0.77,Standing
3747,3.18,-9.27,-0.86,Standing
3748,3.23,-9.28,-0.89,Standing
3749,3.25,-9.25,-0.86,Standing
3750,3.21,-9.23,-0.86,Standing
3751,3.26,-9.26,-0.85,Standing
3752,3.18,-9.26,-0.86,Standing
3753,3.19,-9.29,-0.82,Standing
3754,3.23,-9.32,-0.87,Standing
3755,3.21,-9.26,-0.79,Standing
3756,3.21,-9.25,-0.82,Standing
3757,3.28,-9.26,-0.87,Standing
3758,3.21,-9.28,-0.78,Standing
3759,3.13,-9.24,-0.78,Standing
3760,3.2,-9.3,-0.81,Standing
3761,3.24,-9.25,-0.83,Standing
3762,3.17,-9.29,-0.82,Standing
3763,3.01,-9.27,-0.78,Standing
3764,3.31,-9.28,-0.77,Standing
3765,3.26,-9.23,-0.72,Standing
3766,3.13,-9.31,-0.78,Standing
3767,3.12,-9.32,-0.72,Standing
3768,3.12,-9.29,-0.74,Standing
3769,3.29,-9.27,-0.71,Standing
3770,3.18,-9.27,-0.77,Standing
3771,3.15,-9.29,-0.7,Standing
3772,3.17,-9.3,-0.72,Standing
3773,3.17,-9.29,-0.75,Standing
3774,3.16,-9.3,-0.68,Standing
3775,3.13,-9.33,-0.76,Standing
3776,3.17,-9.31,-0.72,Standing
3777,3.11,-9.28,-0.69,Standing
3778,3.2,-9.31,-0.73,Standing
3779,3.15,-9.29,-0.73,Standing
3780,3.12,-9.29,-0.69,Standing
3781,3.13,-9.31,-0.7,Standing
3782,3.12,-9.3,-0.73,Standing
3783,3.11,-9.32,-0.7,Standing
3784,3.13,-9.33,-0.71,Standing
3785,3.13,-9.33,-0.73,Standing
3786,3.06,-9.29,-0.7,Standing
3787,3.16,-9.33,-0.71,Standing
3788,3.11,-9.31,-0.71,Standing
3789,3.1,-9.31,-0.67,Standing
3790,3.18,-9.32,-0.75,Standing
3791,3.14,-9.31,-0.76,Standing
3792,3.11,-9.31,-0.66,Standing
3793,3.08,-9.33,-0.73,Standing
3794,3.12,-9.31,-0.7,Standing
3795,3.1,-9.29,-0.66,Standing
3796,3.14,-9.32,-0.67,Standing
3797,3.09,-9.29,-0.68,Standing
3798,3.09,-9.31,-0.69,Standing
3799,3.15,-9.29,-0.74,Standing
3800,3.04,-9.32,-0.75,Standing
3801,3.0,-9.35,-0.68,Standing
3802,3.12,-9.31,-0.72,Standing
3803,3.2,-9.32,-0.76,Standing
3804,3.02,-9.28,-0.63,Standing
3805,3.17,-9.33,-0.79,Standing
3806,3.11,-9.3,-0.72,Standing
3807,3.1,-9.33,-0.75,Standing
3808,3.07,-9.34,-0.72,Standing
3809,3.04,-9.33,-0.74,Standing
3810,3.15,-9.3,-0.73,Standing
3811,3.07,-9.34,-0.7,Standing
3812,3.12,-9.33,-0.76,Standing
3813,3.13,-9.27,-0.69,Standing
3814,3.07,-9.32,-0.63,Standing
3815,3.15,-9.33,-0.72,Standing
3816,3.07,-9.33,-0.67,Standing
3817,3.07,-9.33,-0.63,Standing
3818,3.1,-9.31,-0.72,Standing
3819,3.07,-9.32,-0.71,Standing
3820,3.11,-9.31,-0.71,Standing
3821,3.14,-9.34,-0.64,Standing
3822,3.04,-9.33,-0.7,Standing
3823,3.05,-9.33,-0.6,Standing
3824,3.05,-9.37,-0.67,Standing
3825,3.05,-9.32,-0.59,Standing
3826,3.06,-9.33,-0.57,Standing
3827,3.04,-9.35,-0.65,Standing
3828,3.07,-9.32,-0.65,Standing
3829,3.14,-9.36,-0.62,Standing
3830,3.05,-9.35,-0.62,Standing
3831,3.06,-9.32,-0.68,Standing
3832,3.07,-9.36,-0.65,Standing
3833,3.06,-9.33,-0.68,Standing
3834,3.07,-9.29,-0.69,Standing
3835,3.01,-9.37,-0.72,Standing
3836,3.04,-9.33,-0.67,Standing
3837,3.08,-9.31,-0.72,Standing
3838,3.15,-9.29,-0.76,Standing
3839,3.07,-9.33,-0.73,Standing
3840,3.08,-9.32,-0.78,Standing
3841,3.23,-9.3,-0.77,Standing
3842,3.13,-9.32,-0.73,Standing
3843,3.1,-9.31,-0.7,Standing
3844,3.12,-9.35,-0.78,Standing
3845,3.12,-9.29,-0.81,Standing
3846,3.18,-9.28,-0.76,Standing
3847,3.13,-9.28,-0.75,Standing
3848,3.13,-9.28,-0.79,Standing
3849,3.23,-9.29,-0.79,Standing
3850,3.23,-9.32,-0.85,Standing
3851,3.16,-9.25,-0.82,Standing
3852,3.19,-9.24,-0.87,Standing
3853,3.2,-9.28,-0.76,Standing
3854,3.23,-9.28,-0.87,Standing
3855,3.24,-9.25,-0.79,Standing
3856,3.25,-9.28,-0.83,Standing
3857,3.2,-9.25,-0.79,Standing
3858,3.23,-9.28,-0.82,Standing
3859,3.26,-9.25,-0.82,Standing
3860,3.23,-9.26,-0.85,Standing
3861,3.2,-9.26,-0.81,Standing
3862,3.23,-9.27,-0.83,Standing
3863,3.22,-9.25,-0.79,Standing
3864,3.24,-9.26,-0.8,Standing
3865,3.2,-9.27,-0.76,Standing
3866,3.28,-9.27,-0.83,Standing
3867,3.18,-9.25,-0.87,Standing
3868,3.18,-9.26,-0.74,Standing
3869,3.21,-9.27,-0.81,Standing
3870,3.21,-9.27,-0.8,Standing
3871,3.21,-9.28,-0.78,Standing
3872,3.21,-9.29,-0.81,Standing
3873,3.24,-9.29,-0.79,Standing
3874,3.23,-9.26,-0.77,Standing
3875,3.2,-9.29,-0.82,Standing
3876,3.23,-9.29,-0.75,Standing
3877,3.19,-9.27,-0.77,Standing
3878,3.18,-9.29,-0.74,Standing
3879,3.19,-9.29,-0.78,Standing
3880,3.22,-9.28,-0.71,Standing
3881,3.17,-9.26,-0.78,Standing
3882,3.18,-9.28,-0.7,Standing
3883,3.24,-9.29,-0.76,Standing
3884,3.17,-9.27,-0.81,Standing
3885,3.18,-9.27,-0.71,Standing
3886,3.2,-9.28,-0.74,Standing
3887,3.21,-9.29,-0.74,Standing
3888,3.19,-9.28,-0.74,Standing
3889,3.18,-9.29,-0.72,Standing
3890,3.17,-9.32,-0.75,Standing
3891,3.18,-9.28,-0.72,Standing
3892,3.21,-9.31,-0.73,Standing
3893,3.16,-9.27,-0.72,Standing
3894,3.18,-9.27,-0.75,Standing
3895,3.19,-9.29,-0.73,Standing
3896,3.17,-9.28,-0.68,Standing
3897,3.23,-9.3,-0.7,Standing
3898,3.2,-9.27,-0.72,Standing
3899,3.19,-9.34,-0.67,Standing
3900,3.2,-9.29,-0.73,Standing
3901,3.22,-9.29,-0.74,Standing
3902,3.2,-9.28,-0.69,Standing
3903,3.19,-9.29,-0.71,Standing
3904,3.22,-9.26,-0.71,Standing
3905,3.21,-9.27,-0.74,Standing
3906,3.16,-9.28,-0.68,Standing
3907,3.22,-9.29,-0.74,Standing
3908,3.23,-9.3,-0.73,Standing
3909,3.23,-9.28,-0.74,Standing
3910,3.16,-9.3,-0.72,Standing
3911,3.2,-9.3,-0.69,Standing
3912,3.17,-9.29,-0.74,Standing
3913,3.18,-9.29,-0.72,Standing
3914,3.19,-9.28,-0.72,Standing
3915,3.18,-9.29,-0.73,Standing
3916,3.19,-9.31,-0.72,Standing
3917,3.2,-9.3,-0.69,Standing
3918,3.17,-9.26,-0.72,Standing
3919,3.14,-9.33,-0.68,Standing
3920,3.14,-9.32,-0.71,Standing
3921,3.18,-9.3,-0.67,Standing
3922,3.14,-9.31,-0.7,Standing
3923,3.12,-9.29,-0.65,Standing
3924,3.19,-9.31,-0.69,Standing
3925,3.18,-9.29,-0.69,Standing
3926,3.19,-9.32,-0.68,Standing
3927,3.12,-9.28,-0.69,Standing
3928,3.19,-9.32,-0.65,Standing
3929,3.16,-9.3,-0.71,Standing
3930,3.17,-9.3,-0.72,Standing
3931,3.14,-9.31,-0.68,Standing
3932,3.19,-9.3,-0.72,Standing
3933,3.17,-9.3,-0.7,Standing
3934,3.14,-9.29,-0.7,Standing
3935,3.19,-9.29,-0.72,Standing
3936,3.15,-9.29,-0.71,Standing
3937,3.24,-9.29,-0.7,Standing
3938,3.15,-9.28,-0.76,Standing
3939,3.17,-9.28,-0.7,Standing
3940,3.19,-9.28,-0.69,Standing
3941,3.15,-9.31,-0.72,Standing
3942,3.21,-9.29,-0.72,Standing
3943,3.19,-9.28,-0.72,Standing
3944,3.18,-9.27,-0.7,Standing
3945,3.17,-9.29,-0.73,Standing
3946,3.11,-9.28,-0.63,Standing
3947,3.26,-9.31,-0.78,Standing
3948,3.17,-9.27,-0.72,Standing
3949,3.19,-9.29,-0.7,Standing
3950,3.18,-9.31,-0.72,Standing
3951,3.19,-9.29,-0.79,Standing
3952,3.23,-9.27,-0.75,Standing
3953,3.27,-9.27,-0.74,Standing
3954,3.21,-9.25,-0.73,Standing
3955,3.17,-9.29,-0.63,Standing
3956,3.08,-9.27,-0.82,Standing
3957,3.22,-9.27,-0.78,Standing
3958,3.33,-9.18,-0.71,Standing
3959,3.23,-9.3,-0.83,Standing
3960,3.2,-9.26,-0.81,Standing
3961,3.29,-9.27,-0.81,Standing
3962,3.26,-9.24,-0.76,Standing
3963,3.29,-9.24,-0.78,Standing
3964,3.14,-9.3,-0.85,Standing
3965,3.15,-9.25,-0.72,Standing
3966,3.25,-9.3,-0.77,Standing
3967,3.25,-9.28,-0.82,Standing
3968,3.17,-9.3,-0.74,Standing
3969,3.24,-9.28,-0.7,Standing
3970,3.22,-9.27,-0.79,Standing
3971,3.26,-9.25,-0.75,Standing
3972,3.23,-9.27,-0.76,Standing
3973,3.26,-9.27,-0.72,Standing
3974,3.21,-9.29,-0.73,Standing
3975,3.25,-9.31,-0.74,Standing
3976,3.23,-9.22,-0.7,Standing
3977,3.31,-9.24,-0.73,Standing
3978,3.23,-9.27,-0.76,Standing
3979,3.24,-9.26,-0.73,Standing
3980,3.24,-9.28,-0.75,Standing
3981,3.22,-9.27,-0.78,Standing
3982,3.24,-9.29,-0.76,Standing
3983,3.25,-9.25,-0.76,Standing
3984,3.27,-9.27,-0.8,Standing
3985,3.23,-9.27,-0.83,Standing
3986,3.3,-9.25,-0.8,Standing
3987,3.19,-9.28,-0.83,Standing
3988,3.25,-9.26,-0.77,Standing
3989,3.25,-9.25,-0.85,Standing
3990,3.27,-9.26,-0.84,Standing
3991,3.25,-9.25,-0.8,Standing
3992,3.23,-9.24,-0.85,Standing
3993,3.26,-9.25,-0.8,Standing
3994,3.23,-9.27,-0.84,Standing
3995,3.2,-9.24,-0.89,Standing
3996,3.37,-9.23,-0.81,Standing
3997,3.22,-9.24,-0.92,Standing
3998,3.24,-9.26,-0.87,Standing
3999,3.22,-9.26,-0.78,Standing
4000,3.22,-9.27,-0.87,Standing
4001,3.25,-9.25,-0.87,Standing
4002,3.23,-9.27,-0.87,Standing
4003,3.23,-9.23,-0.9,Standing
4004,3.25,-9.27,-0.78,Standing
4005,3.31,-9.28,-0.89,Standing
4006,3.25,-9.25,-0.93,Standing
4007,3.31,-9.24,-0.82,Standing
4008,3.29,-9.27,-0.8,Standing
4009,3.21,-9.28,-0.9,Standing
4010,3.25,-9.27,-0.81,Standing
4011,3.28,-9.26,-0.82,Standing
4012,3.24,-9.28,-0.84,Standing
4013,3.24,-9.27,-0.88,Standing
4014,3.34,-9.24,-0.84,Standing
4015,3.29,-9.24,-0.94,Standing
4016,3.31,-9.2,-0.79,Standing
4017,3.29,-9.32,-0.68,Standing
4018,3.29,-9.26,-1.1,Standing
4019,3.18,-9.26,-0.59,Standing
4020,3.17,-9.27,-0.71,Standing
4021,3.03,-9.34,-0.7,Standing
4022,3.53,-9.19,-0.91,Standing
4023,3.37,-9.26,-0.74,Standing
4024,2.94,-9.35,-0.89,Standing
4025,3.09,-9.29,-0.9,Standing
4026,3.3,-9.25,-0.97,Standing
4027,3.36,-9.19,-0.97,Standing
4028,3.31,-9.26,-0.89,Standing
4029,3.27,-9.21,-1.11,Standing
4030,2.36,-9.61,-0.38,Standing
4031,2.87,-9.35,-1.03,Standing
4032,3.67,-9.27,-1.08,Standing
4033,3.0,-9.39,-0.83,Standing
4034,3.56,-9.09,-1.07,Standing
4035,3.77,-9.39,-0.39,Standing
4036,3.35,-10.44,-1.49,Standing
4037,2.41,-10.46,-0.21,Standing
4038,5.04,-10.8,0.67,Standing
4039,3.33,-11.24,-2.25,Standing
